event_date,operator_name,store_assignment,product_name_it,units_confirmed
2024-07-28,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,4
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Bicchiere,150
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Gin Tonic,131
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Sprtiz,49
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Soft Drink,3
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,12
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Analcolico,1
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Cocktail,131
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Acqua,33
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Vino e bolle,13
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Shot,10
2024-07-28,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,9
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Bicchiere,76
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Gin Tonic,59
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Sprtiz,39
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Soft Drink,7
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,7
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Analcolico,2
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Cocktail,73
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Acqua,9
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Vino e bolle,14
2024-07-28,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,11
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Bicchiere,167
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Gin Tonic,156
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Sprtiz,84
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Soft Drink,12
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,13
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Analcolico,1
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Cocktail,75
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Acqua,23
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Vino e bolle,23
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Shot,2
2024-07-28,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,8
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Bicchiere,144
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Gin Tonic,128
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Sprtiz,69
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Soft Drink,8
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,9
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Cocktail,111
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Acqua,34
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Vino e bolle,18
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Shot,7
2024-07-28,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,8
2024-08-04,sun4-admin-1@slesh.it,"Main Bar Jack Daniel's, Bar Gin No.3, Bar Barcelo, Punto Food, Main Bar Jack Daniel's Birra, Punto Food Caffè, Bar Barcelo Birra",Bicchiere,5
2024-08-04,sun4-admin-1@slesh.it,"Main Bar Jack Daniel's, Bar Gin No.3, Bar Barcelo, Punto Food, Main Bar Jack Daniel's Birra, Punto Food Caffè, Bar Barcelo Birra",Gin Tonic,1
2024-08-04,sun4-admin-1@slesh.it,"Main Bar Jack Daniel's, Bar Gin No.3, Bar Barcelo, Punto Food, Main Bar Jack Daniel's Birra, Punto Food Caffè, Bar Barcelo Birra",Sprtiz,2
2024-08-04,sun4-admin-1@slesh.it,"Main Bar Jack Daniel's, Bar Gin No.3, Bar Barcelo, Punto Food, Main Bar Jack Daniel's Birra, Punto Food Caffè, Bar Barcelo Birra",Soft Drink,1
2024-08-04,sun4-admin-1@slesh.it,"Main Bar Jack Daniel's, Bar Gin No.3, Bar Barcelo, Punto Food, Main Bar Jack Daniel's Birra, Punto Food Caffè, Bar Barcelo Birra",Cocktail Premium,1
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Bicchiere,43
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Gin Tonic,54
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Sprtiz,19
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Soft Drink,4
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Analcolico,1
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Cocktail,78
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Acqua,5
2024-08-04,sun4-barcelo-1@slesh.it,Bar Barcelo,Vino e bolle,4
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Bicchiere,54
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Gin Tonic,86
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Sprtiz,24
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Soft Drink,5
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Analcolico,2
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Cocktail,73
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Acqua,23
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Vino e bolle,1
2024-08-04,sun4-barcelo-2@slesh.it,Bar Barcelo,Shot,30
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Bicchiere,83
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Gin Tonic,3
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Sprtiz,6
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Soft Drink,5
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Cocktail,169
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Acqua,9
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Vino e bolle,4
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Shot,4
2024-08-04,sun4-barcelo-3@slesh.it,Bar Barcelo,Bottiglia Vino,1
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Bicchiere,21
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Gin Tonic,61
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Sprtiz,7
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Soft Drink,2
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Analcolico,1
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Cocktail,27
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Acqua,7
2024-08-04,sun4-barcelo-4@slesh.it,Bar Barcelo,Vino e bolle,2
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Bicchiere,52
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Gin Tonic,144
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Sprtiz,31
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Soft Drink,2
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Cocktail Premium,2
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Analcolico,1
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Cocktail,94
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Acqua,35
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Vino e bolle,3
2024-08-04,sun4-barcelo-5@slesh.it,Bar Barcelo,Shot,6
2024-08-04,sun4-barcelo-birra-1@slesh.it,Bar Barcelo Birra,Bicchiere,41
2024-08-04,sun4-barcelo-birra-1@slesh.it,Bar Barcelo Birra,Birra,158
2024-08-04,sun4-food-1@slesh.it,Punto Food,Frutta,12
2024-08-04,sun4-food-1@slesh.it,Punto Food,Poke uova,8
2024-08-04,sun4-food-1@slesh.it,Punto Food,BUN ceci,12
2024-08-04,sun4-food-1@slesh.it,Punto Food,Gyoza,19
2024-08-04,sun4-food-1@slesh.it,Punto Food,BUN pollo,51
2024-08-04,sun4-food-1@slesh.it,Punto Food,BUN manzo,26
2024-08-04,sun4-food-1@slesh.it,Punto Food,Poke pollo,19
2024-08-04,sun4-food-1@slesh.it,Punto Food,Maxi tacos,145
2024-08-04,sun4-food-1@slesh.it,Punto Food,Takoyaki,27
2024-08-04,sun4-food-1@slesh.it,Punto Food,BUN melanzana,2
2024-08-04,sun4-food-1@slesh.it,Punto Food,Patatine,99
2024-08-04,sun4-food-2@slesh.it,Punto Food,Frutta,7
2024-08-04,sun4-food-2@slesh.it,Punto Food,BUN ceci,3
2024-08-04,sun4-food-2@slesh.it,Punto Food,Gyoza,8
2024-08-04,sun4-food-2@slesh.it,Punto Food,BUN pollo,12
2024-08-04,sun4-food-2@slesh.it,Punto Food,BUN manzo,13
2024-08-04,sun4-food-2@slesh.it,Punto Food,Poke pollo,9
2024-08-04,sun4-food-2@slesh.it,Punto Food,Maxi tacos,16
2024-08-04,sun4-food-2@slesh.it,Punto Food,Takoyaki,3
2024-08-04,sun4-food-2@slesh.it,Punto Food,Patatine,27
2024-08-04,sun4-food-caffe-1@slesh.it,Punto Food Caffè,Caffè,15
2024-08-04,sun4-gin-1@slesh.it,Bar Gin No.3,Bicchiere,29
2024-08-04,sun4-gin-1@slesh.it,Bar Gin No.3,No.3 TONIC,96
2024-08-04,sun4-gin-1@slesh.it,Bar Gin No.3,No.3 MULE,15
2024-08-04,sun4-gin-1@slesh.it,Bar Gin No.3,No.3 PINK,13
2024-08-04,sun4-main-birra-1@slesh.it,Main Bar Jack Daniel's Birra,Bicchiere,103
2024-08-04,sun4-main-birra-1@slesh.it,Main Bar Jack Daniel's Birra,Birra,310
2024-08-04,sun4-main-birra-2@slesh.it,Main Bar Jack Daniel's Birra,Bicchiere,227
2024-08-04,sun4-main-birra-2@slesh.it,Main Bar Jack Daniel's Birra,Birra,519
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Bicchiere,68
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Gin Tonic,129
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Sprtiz,62
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Soft Drink,10
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,6
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Analcolico,1
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Cocktail,99
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Acqua,31
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Vino e bolle,13
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Shot,5
2024-08-04,sun4-main-jack-1@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,4
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Bicchiere,150
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Gin Tonic,22
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Sprtiz,54
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Soft Drink,13
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,25
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Cocktail,171
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Acqua,19
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Vino e bolle,11
2024-08-04,sun4-main-jack-2@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,6
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Bicchiere,178
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Gin Tonic,139
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Sprtiz,85
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Soft Drink,9
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,8
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Analcolico,3
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Cocktail,85
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Acqua,25
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Vino e bolle,21
2024-08-04,sun4-main-jack-3@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,9
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Bicchiere,108
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Gin Tonic,9
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Sprtiz,28
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Soft Drink,6
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,10
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Cocktail,168
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Acqua,21
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Vino e bolle,17
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Shot,5
2024-08-04,sun4-main-jack-4@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,6
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Bicchiere,42
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Gin Tonic,60
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Sprtiz,25
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Soft Drink,5
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,3
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Analcolico,1
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Cocktail,42
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Acqua,37
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Vino e bolle,8
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Shot,3
2024-08-04,sun4-main-jack-5@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,4
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Bicchiere,150
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Gin Tonic,131
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Sprtiz,49
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Soft Drink,3
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,12
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Analcolico,1
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Cocktail,131
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Acqua,33
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Vino e bolle,13
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Shot,10
2024-08-04,sun4-main-jack-6@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,9
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Bicchiere,76
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Gin Tonic,59
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Sprtiz,39
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Soft Drink,7
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,7
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Analcolico,2
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Cocktail,73
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Acqua,9
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Vino e bolle,14
2024-08-04,sun4-main-jack-7@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,11
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Bicchiere,167
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Gin Tonic,156
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Sprtiz,84
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Soft Drink,12
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,13
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Analcolico,1
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Cocktail,75
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Acqua,23
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Vino e bolle,23
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Shot,2
2024-08-04,sun4-main-jack-8@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,8
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Bicchiere,144
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Gin Tonic,128
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Sprtiz,69
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Soft Drink,8
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Cocktail Premium,9
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Cocktail,111
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Acqua,34
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Vino e bolle,18
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Shot,7
2024-08-04,sun4-main-jack-9@slesh.it,Main Bar Jack Daniel's,Bottiglia Vino,8
