event_date,order_datetime,store_name,products_list,total_eur,status,order_type,deposit_eur
2024-07-14,14/07/2024 15:22,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:22,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-07-14,14/07/2024 15:23,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:23,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:23,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-14,14/07/2024 15:23,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
2024-07-14,14/07/2024 15:23,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 15:23,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-07-14,14/07/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Gin Tonic",22,confirmed,experience,0
2024-07-14,14/07/2024 15:24,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:25,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:25,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:25,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:26,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:26,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:26,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:26,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:27,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:27,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:27,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:27,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:27,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:27,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-07-14,14/07/2024 15:28,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:29,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:29,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:30,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:30,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:30,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:30,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:31,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:31,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-07-14,14/07/2024 15:31,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:31,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:32,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Sprtiz",22,confirmed,experience,0
2024-07-14,14/07/2024 15:32,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:32,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:32,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle, Soft Drink",12,confirmed,experience,0
2024-07-14,14/07/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-07-14,14/07/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Cocktail, Cocktail, Cocktail",33,confirmed,experience,0
2024-07-14,14/07/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:29,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:32,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Punto Food,Patatine,6,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:34,Punto Food,Gyoza,8,confirmed,experience,0
2024-07-14,14/07/2024 15:35,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Cocktail, Cocktail, Cocktail",33,confirmed,experience,0
2024-07-14,14/07/2024 15:35,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-14,14/07/2024 15:35,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:35,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra, Birra, Birra",26,confirmed,experience,0
2024-07-14,14/07/2024 15:35,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:35,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:36,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:36,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:36,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-14,14/07/2024 15:36,Main Bar Jack Daniel's,"Bicchiere, Analcolico, Acqua",11,confirmed,experience,0
2024-07-14,14/07/2024 15:36,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:37,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:37,Main Bar Jack Daniel's,"Acqua, Acqua",4,confirmed,experience,0
2024-07-14,14/07/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Analcolico",20,confirmed,experience,0
2024-07-14,14/07/2024 15:37,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 15:37,Punto Food,Patatine,6,confirmed,experience,0
2024-07-14,14/07/2024 15:38,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:38,Punto Food,BUN manzo,10,confirmed,experience,0
2024-07-14,14/07/2024 15:38,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:38,Punto Food,"BUN pollo, Takoyaki",18,confirmed,experience,0
2024-07-14,14/07/2024 15:38,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:39,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:39,Main Bar Jack Daniel's,"Bicchiere, Cocktail Premium, Cocktail Premium",27,confirmed,experience,0
2024-07-14,14/07/2024 15:39,Main Bar Jack Daniel's,"Bicchiere, Cocktail, Soft Drink",16,confirmed,experience,0
2024-07-14,14/07/2024 15:39,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:39,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-07-14,14/07/2024 15:40,Punto Food,BUN melanzana,10,confirmed,experience,0
2024-07-14,14/07/2024 15:40,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-14,14/07/2024 15:40,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:40,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:40,Punto Food Caffè,"Caffè, Caffè",4,confirmed,experience,0
2024-07-14,14/07/2024 15:41,Main Bar Jack Daniel's,"Bicchiere, Sprtiz, Acqua",13,confirmed,experience,0
2024-07-14,14/07/2024 15:41,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:41,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 15:41,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:42,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:42,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:42,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:42,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:42,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:43,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:43,Punto Food,BUN manzo,10,confirmed,experience,0
2024-07-14,14/07/2024 15:43,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:43,Punto Food,Frutta,6,confirmed,experience,0
2024-07-14,14/07/2024 15:43,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Sprtiz",22,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 15:44,Main Bar Jack Daniel's,Bottiglia Vino,25,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,Bottiglia Vino,25,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,"Acqua, Acqua, Acqua",6,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Punto Food,"Maxi tacos, Maxi tacos",20,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-14,14/07/2024 15:45,Main Bar Jack Daniel's,"Gin Tonic, Vino e bolle",16,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bottiglia Vino",31,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's,Bottiglia Vino,25,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:46,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,Bottiglia Vino,25,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:47,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's Birra,"Birra, Birra, Birra",18,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Sprtiz, Soft Drink, Soft Drink",23,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:50,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:50,Main Bar Jack Daniel's Birra,"Birra, Birra, Birra",18,confirmed,experience,0
2024-07-14,14/07/2024 15:50,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-14,14/07/2024 15:50,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:51,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Bicchiere, Birra, Birra, Birra",21,confirmed,experience,0
2024-07-14,14/07/2024 15:51,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:51,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:51,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Cocktail, Cocktail, Sprtiz",33,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Cocktail Premium",14,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's Birra,"Bicchiere, Birra, Birra",13,confirmed,experience,0
2024-07-14,14/07/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:53,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:53,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Punto Food,BUN manzo,10,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bottiglia Vino",29,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:54,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's,"Bicchiere, Soft Drink",6,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 15:55,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Gin Tonic, Gin Tonic, Gin Tonic",33,confirmed,experience,0
2024-07-14,14/07/2024 15:56,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:56,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 15:56,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:56,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:56,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-14,14/07/2024 15:57,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Punto Food Caffè,Caffè,2,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Punto Food Caffè,Caffè,2,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Punto Food Caffè,Caffè,2,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Cocktail",22,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Bottiglia Vino",26,confirmed,experience,0
2024-07-14,14/07/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:59,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Sprtiz",22,confirmed,experience,0
2024-07-14,14/07/2024 15:59,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-14,14/07/2024 15:59,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Cocktail",22,confirmed,experience,0
2024-07-14,14/07/2024 15:59,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-14,14/07/2024 15:59,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's Birra,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 16:00,Punto Food Caffè,Caffè,2,confirmed,experience,0
2024-07-14,14/07/2024 16:01,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-14,14/07/2024 16:01,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-14,14/07/2024 16:01,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
