event_date,order_datetime,store_name,products_list,total_eur,status,order_type,deposit_eur
2025-07-13,13/07/2025 19:49,Cocktail Bar ,"Cocktail, Acqua",12,completed,experience,0
2025-07-13,13/07/2025 19:49,Cocktail Bar ,"Cocktail signature, Cocktail signature",26,completed,experience,0
2025-07-13,13/07/2025 19:49,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere, Bicchiere",22,completed,experience,2
2025-07-13,13/07/2025 19:50,Twist&Chips,Smash Burger,10,completed,experience,0
2025-07-13,13/07/2025 19:50,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:50,Twist&Chips,"Smash Burger, Pollo fritto",18,completed,experience,0
2025-07-13,13/07/2025 19:50,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:50,Twist&Chips,Summer Smash,12,completed,experience,0
2025-07-13,13/07/2025 19:50,Cocktail Bar ,"Cocktail, Acqua",12,completed,experience,0
2025-07-13,13/07/2025 19:50,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:51,Focacceria ,"Mortadella, Mortadella",16,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,"Cocktail, Nastro Azzurro",16,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-07-13,13/07/2025 19:51,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 19:51,Focacceria ,Porchetta ,8,completed,experience,0
2025-07-13,13/07/2025 19:52,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:52,Twist&Chips,"Classicone, Classicone, Patatine",26,completed,experience,0
2025-07-13,13/07/2025 19:52,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Bicchiere",31,completed,experience,1
2025-07-13,13/07/2025 19:52,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:52,Focacceria ,Porchetta ,8,completed,experience,0
2025-07-13,13/07/2025 19:52,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:52,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 19:52,Cocktail Bar ,"Raffo, Bicchiere",8,completed,experience,1
2025-07-13,13/07/2025 19:52,Cocktail Bar ,Bicchiere,1,completed,experience,1
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Totò,Arancine,5,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Focacceria ,Mortadella,8,completed,experience,0
2025-07-13,13/07/2025 19:53,Twist&Chips,Classicone,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:53,Totò,Arancine,5,completed,experience,0
2025-07-13,13/07/2025 19:53,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:54,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-07-13,13/07/2025 19:54,Totò,Arancine,5,completed,experience,0
2025-07-13,13/07/2025 19:54,Cocktail Bar ,"Bicchiere, Soft Drink",6,completed,experience,1
2025-07-13,13/07/2025 19:54,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:54,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,"Acqua, Acqua, Acqua, Acqua",8,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:55,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:57,Totò,Arancine,5,completed,experience,0
2025-07-13,13/07/2025 19:57,Twist&Chips,Pollo fritto,8,completed,experience,0
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:57,Twist&Chips,Smash Burger,10,completed,experience,0
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Bicchiere,1,completed,experience,1
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 19:57,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:58,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-07-13,13/07/2025 19:58,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:58,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:58,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:58,Twist&Chips,Box MEDIO,13,completed,experience,0
2025-07-13,13/07/2025 19:58,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:58,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 19:59,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:59,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 19:59,Cocktail Bar ,"Cocktail, Cocktail, Cocktail",30,completed,experience,0
2025-07-13,13/07/2025 19:59,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-07-13,13/07/2025 20:00,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:00,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:00,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:00,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:01,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Nastro Azzurro",36,completed,experience,0
2025-07-13,13/07/2025 20:01,Twist&Chips,Polpette vegane,8,completed,experience,0
2025-07-13,13/07/2025 20:01,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:01,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:02,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:02,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:02,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:02,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:02,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:03,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:03,Cocktail Bar ,Soft Drink,5,completed,experience,0
2025-07-13,13/07/2025 20:03,Cocktail Bar ,Acqua,2,completed,experience,0
2025-07-13,13/07/2025 20:03,Cocktail Bar ,"Nastro Azzurro, Acqua",8,completed,experience,0
2025-07-13,13/07/2025 20:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:04,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-07-13,13/07/2025 20:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:05,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:05,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Cocktail, Bicchiere, Bicchiere, Bicchiere, Bicchiere",44,completed,experience,4
2025-07-13,13/07/2025 20:05,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:05,Twist&Chips,Summer Smash,12,completed,experience,0
2025-07-13,13/07/2025 20:06,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:06,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:06,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:07,Cocktail Bar ,"Nastro Azzurro, Nastro Azzurro",12,completed,experience,0
2025-07-13,13/07/2025 20:07,Twist&Chips,"Summer Smash, Patatine",18,completed,experience,0
2025-07-13,13/07/2025 20:07,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:07,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:07,Twist&Chips,Patatine,6,completed,experience,0
2025-07-13,13/07/2025 20:07,Totò,Arancine,5,completed,experience,0
2025-07-13,13/07/2025 20:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:08,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:08,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:08,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:09,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:10,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:10,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:10,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 20:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:11,Focacceria ,Porchetta ,8,completed,experience,0
2025-07-13,13/07/2025 20:11,Cocktail Bar ,"Raffo, Acqua",9,completed,experience,0
2025-07-13,13/07/2025 20:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:12,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:13,Twist&Chips,"Patatine, Patatine, Patatine, Polpette vegane, Pollo fritto",34,completed,experience,0
2025-07-13,13/07/2025 20:14,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:14,Cocktail Bar ,"Cocktail, Vino e bolle, Vino e bolle",22,completed,experience,0
2025-07-13,13/07/2025 20:15,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:15,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:15,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 20:15,Cocktail Bar ,"Bicchiere, Bicchiere, Nastro Azzurro, Nastro Azzurro",14,completed,experience,2
2025-07-13,13/07/2025 20:15,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 20:15,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 20:16,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:18,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:18,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:19,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Cocktail",40,completed,experience,0
2025-07-13,13/07/2025 20:19,Cocktail Bar ,"Cocktail, Cocktail, Cocktail",30,completed,experience,0
2025-07-13,13/07/2025 20:20,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:20,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:20,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:21,Cocktail Bar ,"Bicchiere, Nastro Azzurro",6,completed,experience,0
2025-07-13,13/07/2025 20:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:23,Cocktail Bar ,"Cocktail, Bicchiere, Acqua",13,completed,experience,1
2025-07-13,13/07/2025 20:23,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:24,Cocktail Bar ,"Cocktail, Vino e bolle",16,completed,experience,0
2025-07-13,13/07/2025 20:24,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:24,Focacceria ,"Veg, Veg",16,completed,experience,0
2025-07-13,13/07/2025 20:25,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:25,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:25,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:25,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-07-13,13/07/2025 20:25,Cocktail Bar ,"Cocktail, Cocktail, Cocktail",30,completed,experience,0
2025-07-13,13/07/2025 20:26,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:26,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:26,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere, Bicchiere",22,completed,experience,2
2025-07-13,13/07/2025 20:27,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:27,Cocktail Bar ,"Cocktail, Sprtiz",20,completed,experience,0
2025-07-13,13/07/2025 20:27,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:28,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:28,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:28,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:29,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:30,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:30,Cocktail Bar ,"Cocktail, Nastro Azzurro",16,completed,experience,0
2025-07-13,13/07/2025 20:30,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:31,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:31,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:31,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:31,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:33,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:33,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:33,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-07-13,13/07/2025 20:35,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere, Bicchiere",22,completed,experience,2
2025-07-13,13/07/2025 20:35,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:36,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:36,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:37,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:37,Cocktail Bar ,Acqua,2,completed,experience,0
2025-07-13,13/07/2025 20:37,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:37,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:38,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:38,Twist&Chips,Agrodolce,10,completed,experience,0
2025-07-13,13/07/2025 20:38,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:39,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:39,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:39,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:41,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:41,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:41,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:42,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:42,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:42,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:42,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:42,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:43,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:43,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:43,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-07-13,13/07/2025 20:44,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:44,Cocktail Bar ,"Raffo, Raffo",14,completed,experience,0
2025-07-13,13/07/2025 20:45,Focacceria ,Veg,8,completed,experience,0
2025-07-13,13/07/2025 20:46,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:46,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:46,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:47,Twist&Chips,Smash Burger,10,completed,experience,0
2025-07-13,13/07/2025 20:47,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 20:48,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Cocktail",40,completed,experience,0
2025-07-13,13/07/2025 20:49,Twist&Chips,Smash Burger,10,completed,experience,0
2025-07-13,13/07/2025 20:49,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:49,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:49,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:49,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:50,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:50,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:50,Cocktail Bar ,"Bicchiere, Nastro Azzurro",7,completed,experience,1
2025-07-13,13/07/2025 20:50,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:50,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:51,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 20:51,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:51,Cocktail Bar ,Bicchiere,1,completed,experience,1
2025-07-13,13/07/2025 20:52,Twist&Chips,Patatine,6,completed,experience,0
2025-07-13,13/07/2025 20:52,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:53,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:53,Cocktail Bar ,"Cocktail, Bicchiere, Bicchiere, Bicchiere",13,completed,experience,3
2025-07-13,13/07/2025 20:53,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 20:54,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 20:54,Twist&Chips,Smash Burger,10,completed,experience,0
2025-07-13,13/07/2025 20:54,Twist&Chips,Smash Burger,10,completed,experience,0
2025-07-13,13/07/2025 21:00,Cocktail Bar ,"Bicchiere, Cocktail, Cocktail, Cocktail",31,completed,experience,1
2025-07-13,13/07/2025 21:01,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:02,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 21:02,Cocktail Bar ,"Cocktail, Raffo",17,completed,experience,0
2025-07-13,13/07/2025 21:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:04,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 21:07,Cocktail Bar ,"Bicchiere, Cocktail, Bottiglia Vino ",38,completed,experience,1
2025-07-13,13/07/2025 21:07,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 21:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:08,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:08,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:08,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:08,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:08,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:09,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:09,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:10,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:11,Cocktail Bar ,"Cocktail, Acqua",12,completed,experience,0
2025-07-13,13/07/2025 21:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:12,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:12,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 21:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:13,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:13,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-07-13,13/07/2025 21:13,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-07-13,13/07/2025 21:15,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:15,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:16,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:16,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:16,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:16,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-07-13,13/07/2025 21:17,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:18,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:18,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:18,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-07-13,13/07/2025 21:20,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:20,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 21:20,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:21,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:21,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:21,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-07-13,13/07/2025 21:21,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:21,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-07-13,13/07/2025 21:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:23,Cocktail Bar ,Raffo,7,completed,experience,0
2025-07-13,13/07/2025 21:27,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-07-13,13/07/2025 21:28,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-07-13,13/07/2025 21:29,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-07-13,13/07/2025 21:30,Cocktail Bar ,Soft Drink,5,completed,experience,0
