event_date,operator_name,store_assignment,product_name_it,units_confirmed
2025-08-03,S2025_cocktailbar-5@slesh.it,Cocktail Bar ,Analcolico,3
2025-08-03,S2025_cocktailbar-5@slesh.it,Cocktail Bar ,Cocktail Super premium,2
2025-08-03,S2025_cocktailbar-5@slesh.it,Cocktail Bar ,Cocktail signature,1
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Raffo,37
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Bicchiere,80
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Sprtiz,52
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Bottiglia Vino,2
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Soft Drink,5
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Cocktail,103
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Nastro Azzurro,96
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Acqua,13
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Vino e bolle,6
2025-08-03,S2025_cocktailbar-6@slesh.it,Cocktail Bar ,Analcolico,1
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Raffo,18
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Bicchiere,99
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Sprtiz,49
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Bottiglia Vino,2
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Soft Drink,9
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Cocktail,278
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Nastro Azzurro,10
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Acqua,23
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Vino e bolle,14
2025-08-03,S2025_cocktailbar-7@slesh.it,Cocktail Bar ,Cocktail Super premium,2
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Raffo,31
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Bicchiere,199
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Sprtiz,74
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Bottiglia Vino,10
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Soft Drink,13
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Cocktail,298
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Nastro Azzurro,84
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Acqua,27
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Vino e bolle,11
2025-08-03,S2025_cocktailbar-8@slesh.it,Cocktail Bar ,Cocktail Super premium,3
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Raffo,14
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Bicchiere,167
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Sprtiz,47
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Bottiglia Vino,22
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Soft Drink,10
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Cocktail,178
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Nastro Azzurro,36
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Acqua,25
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Vino e bolle,13
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Analcolico,3
2025-08-03,S2025_cocktailbar-9@slesh.it,Cocktail Bar ,Cocktail signature,5
2025-08-03,S2025_focaccia-1@slesh.it,Focacceria ,Prosciutto,33
2025-08-03,S2025_focaccia-1@slesh.it,Focacceria ,Mortadella,78
2025-08-03,S2025_focaccia-1@slesh.it,Focacceria ,Veg,112
2025-08-03,S2025_focaccia-1@slesh.it,Focacceria ,Porchetta,26
2025-08-03,S2025_malandrino-2@slesh.it,Malandrino,Patatina Grande,59
2025-08-03,S2025_malandrino-2@slesh.it,Malandrino,Burger,131
2025-08-03,S2025_malandrino-2@slesh.it,Malandrino,Patatina Media,114
